JobTicketReference,JobTicketLineReference,WorksOrderReference,AppointmentReference,PropertiesSK,EmployeesSK,PatchCode,JobSORCode,NoAccess,FollowOn,FollowOnDescription,FirstTimeFix,SecondTimeFix,AccessedVisitNumber,ActualStartDate,ActualEndDate,ActualDurationMins,JobInvoicedCost,VisitOutcome
JT11001823,JT11001823-1,WO701605,AP9001823,5098,1002,CSP1,PCCARP,N,N,,Y,Y,2,2026-04-27T08:01:00,2026-04-27T09:43:00,102,113.99,Completed
JT11001824,JT11001824-1,WO701606,AP9001824,5010,1003,CSP1,PCPLUMB,N,N,,Y,N,1,2026-04-23T12:03:00,2026-04-23T14:01:00,118,196.38,Completed
JT11001825,JT11001825-1,WO701607,AP9001825,5181,1007,CSP2,PCELEC,N,N,,Y,N,1,2026-04-23T11:56:00,2026-04-23T12:35:00,39,274.73,Completed
JT11001826,JT11001826-1,WO701608,AP9001826,5126,1009,CSP2,PCCARP,N,N,,Y,N,1,2026-04-23T08:14:00,2026-04-23T09:14:00,60,181.38,Completed
JT11001827,JT11001827-1,WO701609,AP9001827,5107,1008,CSP2,PCCARP,N,N,,Y,N,1,2026-04-23T07:57:00,2026-04-23T09:21:00,84,183.22,Completed
JT11001828,JT11001828-1,WO701610,AP9001828,5178,1009,CSP2,PCPLAST,N,Y,Tenant requesting extra work,N,N,1,2026-04-23T12:19:00,2026-04-23T13:47:00,88,95.20,Completed
JT11001829,JT11001829-1,WO701610,AP9001829,5178,1009,CSP2,PCPLAST,N,N,,Y,Y,2,2026-04-27T07:59:00,2026-04-27T09:36:00,97,95.20,Completed
JT11001830,JT11001830-1,WO701611,AP9001830,5101,1009,CSP2,PCCARP,N,N,,Y,N,1,2026-04-23T08:12:00,2026-04-23T09:44:00,92,150.62,Completed
JT11001831,JT11001831-1,WO701612,AP9001831,5116,1007,CSP2,PCCARP,N,Y,Specialist equipment required,N,N,1,2026-04-23T08:10:00,2026-04-23T09:45:00,95,109.61,Completed
JT11001832,JT11001832-1,WO701612,AP9001832,5116,1007,CSP2,PCCARP,N,N,,Y,Y,2,2026-04-27T08:20:00,2026-04-27T09:25:00,65,109.61,Completed
JT11001833,JT11001833-1,WO701613,AP9001833,5177,1009,CSP2,PCVINYL,N,N,,Y,N,1,2026-04-23T08:00:00,2026-04-23T08:48:00,48,256.41,Completed
JT11001834,JT11001834-1,WO701614,AP9001834,5101,1006,CSP2,PCBRICK,N,N,,Y,N,1,2026-04-23T12:15:00,2026-04-23T13:29:00,74,340.34,Completed
JT11001835,JT11001835-1,WO701615,AP9001835,5180,1007,CSP2,PCVINYL,N,N,,Y,N,1,2026-04-23T12:08:00,2026-04-23T12:47:00,39,224.93,Completed
JT11001836,JT11001836-1,WO701616,AP9001836,5176,1006,CSP2,PCFENCE,N,N,,Y,N,1,2026-04-23T11:53:00,2026-04-23T13:14:00,81,245.78,Completed
JT11001837,JT11001837-1,WO701617,AP9001837,5146,1007,CSP2,PCELEC,N,N,,Y,N,1,2026-04-23T08:20:00,2026-04-23T09:23:00,63,421.48,Completed
JT11001838,JT11001838-1,WO701618,AP9001838,5176,1007,CSP2,PCPLAST,N,Y,Follow on planned inspection/measure,N,N,1,2026-04-23T08:04:00,2026-04-23T09:18:00,74,89.08,Completed
JT11001839,JT11001839-1,WO701618,AP9001839,5176,1007,CSP2,PCPLAST,N,N,,Y,Y,2,2026-04-27T07:57:00,2026-04-27T09:56:00,119,89.08,Completed
JT11001840,JT11001840-1,WO701619,AP9001840,5152,1009,CSP2,PCELEC,N,N,,Y,N,1,2026-04-23T08:05:00,2026-04-23T09:26:00,81,320.74,Completed
JT11001841,JT11001841-1,WO701620,AP9001841,5104,1006,CSP2,PCPLAST,N,N,,Y,N,1,2026-04-23T07:58:00,2026-04-23T08:47:00,49,227.71,Completed
JT11001842,JT11001842-1,WO701621,AP9001842,5185,1006,CSP2,PCPLAST,N,N,,Y,N,1,2026-04-23T08:18:00,2026-04-23T09:27:00,69,220.13,Completed
JT11001843,JT11001843-1,WO701622,AP9001843,5144,1008,CSP2,PCTILE,Y,N,,N,N,1,2026-04-23T07:56:00,2026-04-23T10:02:00,126,110.47,No Access
JT11001844,JT11001844-1,WO701623,AP9001844,5125,1009,CSP2,PCELEC,N,Y,Works not required,N,N,1,2026-04-23T08:08:00,2026-04-23T10:09:00,121,125.52,Completed
JT11001845,JT11001845-1,WO701623,AP9001845,5125,1009,CSP2,PCELEC,N,N,,Y,Y,2,2026-04-27T12:15:00,2026-04-27T13:33:00,78,125.52,Completed
JT11001846,JT11001846-1,WO701624,AP9001846,5108,1008,CSP2,PCFENCE,Y,N,,N,N,1,2026-04-23T08:13:00,2026-04-23T09:03:00,50,213.66,No Access
JT11001847,JT11001847-1,WO701625,AP9001847,5167,1007,CSP2,PCELEC,N,N,,Y,N,1,2026-04-23T12:16:00,2026-04-23T13:24:00,68,242.29,Completed
JT11001848,JT11001848-1,WO701626,AP9001848,5140,1007,CSP2,PCVINYL,N,N,,Y,N,1,2026-04-23T07:53:00,2026-04-23T08:46:00,53,282.34,Completed
JT11001849,JT11001849-1,WO701627,AP9001849,5117,1008,CSP2,PCFENCE,N,N,,Y,N,1,2026-04-23T07:56:00,2026-04-23T08:45:00,49,297.09,Completed
JT11001850,JT11001850-1,WO701628,AP9001850,5142,1006,CSP2,PCTILE,N,N,,Y,N,1,2026-04-23T07:53:00,2026-04-23T09:27:00,94,121.00,Completed
JT11001851,JT11001851-1,WO701629,AP9001851,5272,1014,CSP4,PCFENCE,N,Y,Customer not ready,N,N,1,2026-04-23T08:19:00,2026-04-23T09:18:00,59,204.37,Completed
JT11001852,JT11001852-1,WO701631,AP9001852,5266,1014,CSP4,PCCARP,N,N,,Y,N,1,2026-04-23T12:11:00,2026-04-23T13:39:00,88,198.41,Completed
JT11001853,JT11001853-1,WO701632,AP9001853,5294,1012,CSP4,PCBRICK,N,Y,Customer not ready,N,N,1,2026-04-23T08:00:00,2026-04-23T09:17:00,77,275.24,Completed
JT11001854,JT11001854-1,WO701633,AP9001854,5300,1014,CSP4,PCPLUMB,N,Y,Customer not ready,N,N,1,2026-04-23T07:55:00,2026-04-23T09:21:00,86,311.33,Completed
JT11001855,JT11001855-1,WO701634,AP9001855,5219,1011,CSP4,PCBRICK,N,N,,Y,N,1,2026-04-23T08:02:00,2026-04-23T09:20:00,78,276.31,Completed
JT11001856,JT11001856-1,WO701635,AP9001856,5283,1011,CSP4,PCTILE,N,N,,Y,N,1,2026-04-23T07:56:00,2026-04-23T08:52:00,56,169.76,Completed
JT11001857,JT11001857-1,WO701636,AP9001857,5268,1013,CSP4,PCGROUND,N,N,,Y,N,1,2026-04-23T11:56:00,2026-04-23T12:34:00,38,272.45,Completed
JT11001858,JT11001858-1,WO701637,AP9001858,5227,1012,CSP4,PCPLAST,Y,N,,N,N,1,2026-04-23T07:58:00,2026-04-23T09:18:00,80,92.73,No Access
JT11001859,JT11001859-1,WO701637,AP9001859,5227,1012,CSP4,PCPLAST,N,N,,Y,Y,2,2026-04-27T08:15:00,2026-04-27T09:36:00,81,92.73,Completed
JT11001860,JT11001860-1,WO701638,AP9001860,5219,1013,CSP4,PCELEC,N,N,,Y,N,1,2026-04-23T08:13:00,2026-04-23T09:32:00,79,273.97,Completed
JT11001861,JT11001861-1,WO701639,AP9001861,5259,1011,CSP4,PCBRICK,N,N,,Y,N,1,2026-04-23T12:05:00,2026-04-23T13:14:00,69,345.80,Completed
JT11001862,JT11001862-1,WO701640,AP9001862,5216,1011,CSP4,PCPLUMB,N,Y,Asbestos found,N,N,1,2026-04-23T08:02:00,2026-04-23T09:12:00,70,151.71,Completed
JT11001863,JT11001863-1,WO701640,AP9001863,5216,1011,CSP4,PCPLUMB,N,N,,Y,Y,2,2026-04-27T12:08:00,2026-04-27T13:04:00,56,151.71,Completed
JT11001864,JT11001864-1,WO701641,AP9001864,5204,1011,CSP4,PCVINYL,N,N,,Y,N,1,2026-04-23T08:17:00,2026-04-23T09:04:00,47,176.33,Completed
JT11001865,JT11001865-1,WO701642,AP9001865,5242,1012,CSP4,PCPLUMB,N,N,,Y,N,1,2026-04-23T07:54:00,2026-04-23T08:22:00,28,242.06,Completed
JT11001866,JT11001866-1,WO701643,AP9001866,5214,1014,CSP4,PCGROUND,N,N,,Y,N,1,2026-04-23T08:02:00,2026-04-23T09:08:00,66,212.42,Completed
JT11001867,JT11001867-1,WO701644,AP9001867,5253,1011,CSP4,PCFENCE,N,Y,Follow on planned inspection/measure,N,N,1,2026-04-23T08:20:00,2026-04-23T09:59:00,99,149.96,Completed
JT11001868,JT11001868-1,WO701644,AP9001868,5253,1011,CSP4,PCFENCE,N,Y,Customer not ready,N,Y,2,2026-04-27T07:59:00,2026-04-27T08:50:00,51,149.96,Completed
JT11001869,JT11001869-1,WO701645,AP9001869,5289,1012,CSP4,PCPLAST,N,N,,Y,N,1,2026-04-23T12:06:00,2026-04-23T14:07:00,121,205.66,Completed
JT11001870,JT11001870-1,WO701646,AP9001870,5234,1013,CSP4,PCTILE,N,N,,Y,N,1,2026-04-23T07:51:00,2026-04-23T08:30:00,39,166.27,Completed
JT11001871,JT11001871-1,WO701647,AP9001871,5262,1012,CSP4,PCPLUMB,N,Y,Customer not ready,N,N,1,2026-04-23T08:03:00,2026-04-23T09:44:00,101,233.36,Completed
JT11001872,JT11001872-1,WO701648,AP9001872,5250,1011,CSP4,PCVINYL,N,Y,Tenant requesting extra work,N,N,1,2026-04-23T12:16:00,2026-04-23T13:41:00,85,114.61,Completed
JT11001873,JT11001873-1,WO701648,AP9001873,5250,1011,CSP4,PCVINYL,N,N,,Y,Y,2,2026-04-27T07:56:00,2026-04-27T09:32:00,96,114.61,Completed
JT11001874,JT11001874-1,WO701649,AP9001874,5209,1014,CSP4,PCPLUMB,N,N,,Y,N,1,2026-04-23T08:17:00,2026-04-23T09:20:00,63,237.43,Completed
JT11001875,JT11001875-1,WO701650,AP9001875,5275,1011,CSP4,PCFENCE,N,N,,Y,N,1,2026-04-23T11:53:00,2026-04-23T13:11:00,78,340.78,Completed
JT11001876,JT11001876-1,WO701651,AP9001876,5096,1003,CSP1,PCBRICK,N,N,,Y,N,1,2026-04-24T07:54:00,2026-04-24T09:21:00,87,352.62,Completed
JT11001877,JT11001877-1,WO701652,AP9001877,5043,1004,CSP1,PCTILE,N,N,,Y,N,1,2026-04-24T08:17:00,2026-04-24T10:38:00,141,134.40,Completed
JT11001878,JT11001878-1,WO701653,AP9001878,5084,1001,CSP1,PCGROUND,N,N,,Y,N,1,2026-04-24T11:52:00,2026-04-24T13:08:00,76,444.51,Completed
JT11001879,JT11001879-1,WO701654,AP9001879,5027,1004,CSP1,PCTILE,N,N,,Y,N,1,2026-04-24T07:59:00,2026-04-24T08:51:00,52,122.59,Completed
JT11001880,JT11001880-1,WO701655,AP9001880,5039,1001,CSP1,PCFENCE,N,Y,Re-directed work,N,N,1,2026-04-24T07:56:00,2026-04-24T10:00:00,124,118.66,Completed
JT11001881,JT11001881-1,WO701655,AP9001881,5039,1001,CSP1,PCFENCE,N,N,,Y,Y,2,2026-04-27T12:17:00,2026-04-27T13:03:00,46,118.66,Completed
JT11001882,JT11001882-1,WO701656,AP9001882,5066,1004,CSP1,PCPLUMB,N,N,,Y,N,1,2026-04-24T08:09:00,2026-04-24T09:22:00,73,217.41,Completed
JT11001883,JT11001883-1,WO701657,AP9001883,5050,1001,CSP1,PCFENCE,N,N,,Y,N,1,2026-04-24T08:19:00,2026-04-24T09:20:00,61,252.49,Completed
JT11001884,JT11001884-1,WO701658,AP9001884,5086,1004,CSP1,PCTILE,N,Y,Tenant requesting extra work,N,N,1,2026-04-24T08:15:00,2026-04-24T09:13:00,58,64.01,Completed
JT11001885,JT11001885-1,WO701658,AP9001885,5086,1004,CSP1,PCTILE,N,N,,Y,Y,2,2026-04-27T11:55:00,2026-04-27T13:10:00,75,64.01,Completed
JT11001886,JT11001886-1,WO701659,AP9001886,5036,1001,CSP1,PCPLUMB,N,N,,Y,N,1,2026-04-24T08:12:00,2026-04-24T09:41:00,89,235.28,Completed
JT11001887,JT11001887-1,WO701661,AP9001887,5099,1003,CSP1,PCPLUMB,N,N,,Y,N,1,2026-04-24T08:00:00,2026-04-24T09:46:00,106,266.80,Completed
JT11001888,JT11001888-1,WO701662,AP9001888,5027,1002,CSP1,PCCARP,N,N,,Y,N,1,2026-04-24T11:52:00,2026-04-24T13:17:00,85,115.64,Completed
JT11001889,JT11001889-1,WO701663,AP9001889,5023,1003,CSP1,PCPLUMB,N,N,,Y,N,1,2026-04-24T12:00:00,2026-04-24T13:25:00,85,198.48,Completed
JT11001890,JT11001890-1,WO701664,AP9001890,5035,1004,CSP1,PCPLUMB,N,N,,Y,N,1,2026-04-24T07:59:00,2026-04-24T09:33:00,94,253.02,Completed
JT11001891,JT11001891-1,WO701665,AP9001891,5004,1001,CSP1,PCPLUMB,N,Y,Previously done,N,N,1,2026-04-24T08:10:00,2026-04-24T09:16:00,66,123.14,Completed
JT11001892,JT11001892-1,WO701665,AP9001892,5004,1001,CSP1,PCPLUMB,N,N,,Y,Y,2,2026-04-27T08:19:00,2026-04-27T10:13:00,114,123.14,Completed
JT11001893,JT11001893-1,WO701666,AP9001893,5085,1003,CSP1,PCCARP,N,N,,Y,N,1,2026-04-24T08:06:00,2026-04-24T09:41:00,95,158.61,Completed
JT11001894,JT11001894-1,WO701667,AP9001894,5086,1003,CSP1,PCBRICK,N,N,,Y,N,1,2026-04-24T08:08:00,2026-04-24T09:10:00,62,321.15,Completed
JT11001895,JT11001895-1,WO701668,AP9001895,5073,1002,CSP1,PCVINYL,N,Y,Previously done,N,N,1,2026-04-24T07:50:00,2026-04-24T10:04:00,134,78.14,Completed
JT11001896,JT11001896-1,WO701668,AP9001896,5073,1002,CSP1,PCVINYL,N,N,,Y,Y,2,2026-04-27T08:13:00,2026-04-27T10:15:00,122,78.14,Completed
JT11001897,JT11001897-1,WO701669,AP9001897,5012,1004,CSP1,PCFENCE,N,N,,Y,N,1,2026-04-24T12:20:00,2026-04-24T13:21:00,61,357.61,Completed
JT11001898,JT11001898-1,WO701670,AP9001898,5070,1003,CSP1,PCPLAST,N,N,,Y,N,1,2026-04-24T08:17:00,2026-04-24T09:10:00,53,232.41,Completed
JT11001899,JT11001899-1,WO701671,AP9001899,5045,1004,CSP1,PCBRICK,N,Y,Follow on planned inspection/measure,N,N,1,2026-04-24T08:13:00,2026-04-24T09:04:00,51,133.67,Completed
JT11001900,JT11001900-1,WO701671,AP9001900,5045,1004,CSP1,PCBRICK,N,N,,Y,Y,2,2026-04-27T08:14:00,2026-04-27T09:35:00,81,133.67,Completed
JT11001901,JT11001901-1,WO701672,AP9001901,5012,1004,CSP1,PCBRICK,N,N,,Y,N,1,2026-04-24T11:50:00,2026-04-24T13:02:00,72,270.06,Completed
JT11001902,JT11001902-1,WO701673,AP9001902,5188,1006,CSP2,PCPLAST,N,N,,Y,N,1,2026-04-24T07:59:00,2026-04-24T10:04:00,125,226.02,Completed
JT11001903,JT11001903-1,WO701674,AP9001903,5196,1008,CSP2,PCPLAST,Y,N,,N,N,1,2026-04-24T08:16:00,2026-04-24T09:43:00,87,83.87,No Access
JT11001904,JT11001904-1,WO701674,AP9001904,5196,1008,CSP2,PCPLAST,N,N,,Y,Y,2,2026-04-27T12:06:00,2026-04-27T14:33:00,147,83.87,Completed
JT11001905,JT11001905-1,WO701675,AP9001905,5115,1009,CSP2,PCGROUND,N,N,,Y,N,1,2026-04-24T07:58:00,2026-04-24T09:50:00,112,414.37,Completed
JT11001906,JT11001906-1,WO701676,AP9001906,5122,1006,CSP2,PCTILE,N,N,,Y,N,1,2026-04-24T07:50:00,2026-04-24T09:14:00,84,191.32,Completed
JT11001907,JT11001907-1,WO701677,AP9001907,5171,1009,CSP2,PCVINYL,N,Y,Tenant requesting extra work,N,N,1,2026-04-24T12:07:00,2026-04-24T13:40:00,93,94.67,Completed
JT11001908,JT11001908-1,WO701677,AP9001908,5171,1009,CSP2,PCVINYL,N,N,,Y,Y,2,2026-04-27T08:05:00,2026-04-27T09:27:00,82,94.67,Completed
JT11001909,JT11001909-1,WO701679,AP9001909,5165,1007,CSP2,PCCARP,N,N,,Y,N,1,2026-04-24T08:05:00,2026-04-24T09:06:00,61,172.57,Completed
JT11001910,JT11001910-1,WO701680,AP9001910,5127,1006,CSP2,PCGROUND,N,N,,Y,N,1,2026-04-24T12:17:00,2026-04-24T13:40:00,83,412.73,Completed
JT11001911,JT11001911-1,WO701681,AP9001911,5124,1007,CSP2,PCCARP,Y,N,,N,N,1,2026-04-24T07:57:00,2026-04-24T09:20:00,83,97.18,No Access
JT11001912,JT11001912-1,WO701681,AP9001912,5124,1007,CSP2,PCCARP,N,N,,Y,Y,2,2026-04-27T08:07:00,2026-04-27T09:33:00,86,97.18,Completed
JT11001913,JT11001913-1,WO701682,AP9001913,5190,1006,CSP2,PCBRICK,N,N,,Y,N,1,2026-04-24T07:58:00,2026-04-24T08:23:00,25,353.38,Completed
JT11001915,JT11001915-1,WO701684,AP9001915,5150,1006,CSP2,PCGROUND,N,N,,Y,N,1,2026-04-24T07:58:00,2026-04-24T09:46:00,108,362.95,Completed
JT11001916,JT11001916-1,WO701685,AP9001916,5163,1009,CSP2,PCPLUMB,N,N,,Y,N,1,2026-04-24T08:15:00,2026-04-24T09:52:00,97,248.51,Completed
JT11001917,JT11001917-1,WO701686,AP9001917,5193,1008,CSP2,PCCARP,Y,N,,N,N,1,2026-04-24T08:12:00,2026-04-24T09:41:00,89,157.90,No Access
JT11001918,JT11001918-1,WO701687,AP9001918,5171,1008,CSP2,PCELEC,N,N,,Y,N,1,2026-04-24T08:00:00,2026-04-24T09:27:00,87,202.56,Completed
JT11001919,JT11001919-1,WO701688,AP9001919,5104,1009,CSP2,PCGROUND,N,Y,Works not required,N,N,1,2026-04-24T07:55:00,2026-04-24T08:49:00,54,252.04,Completed
JT11001920,JT11001920-1,WO701688,AP9001920,5104,1009,CSP2,PCGROUND,N,N,,Y,Y,2,2026-04-27T08:15:00,2026-04-27T09:03:00,48,252.04,Completed
JT11001922,JT11001922-1,WO701689,AP9001922,5169,1008,CSP2,PCPLUMB,Y,N,,N,Y,2,2026-04-27T12:07:00,2026-04-27T13:12:00,65,122.61,No Access
JT11001923,JT11001923-1,WO701690,AP9001923,5121,1009,CSP2,PCPLUMB,N,Y,Asbestos found,N,N,1,2026-04-24T07:57:00,2026-04-24T09:33:00,96,67.60,Completed
JT11001924,JT11001924-1,WO701690,AP9001924,5121,1009,CSP2,PCPLUMB,N,N,,Y,Y,2,2026-04-27T07:50:00,2026-04-27T09:27:00,97,67.60,Completed
JT11001925,JT11001925-1,WO701692,AP9001925,5124,1006,CSP2,PCTILE,N,Y,Weather condition,N,N,1,2026-04-24T07:59:00,2026-04-24T09:31:00,92,95.48,Completed
JT11001926,JT11001926-1,WO701692,AP9001926,5124,1006,CSP2,PCTILE,N,N,,Y,Y,2,2026-04-27T08:09:00,2026-04-27T09:17:00,68,95.48,Completed
JT11001927,JT11001927-1,WO701693,AP9001927,5115,1007,CSP2,PCCARP,N,N,,Y,N,1,2026-04-24T08:14:00,2026-04-24T10:16:00,122,166.63,Completed
JT11001928,JT11001928-1,WO701694,AP9001928,5190,1009,CSP2,PCVINYL,N,N,,Y,N,1,2026-04-24T08:03:00,2026-04-24T08:46:00,43,256.51,Completed
JT11001929,JT11001929-1,WO701695,AP9001929,5205,1013,CSP4,PCBRICK,Y,N,,N,N,1,2026-04-24T08:18:00,2026-04-24T09:11:00,53,168.96,No Access
JT11001930,JT11001930-1,WO701695,AP9001930,5205,1013,CSP4,PCBRICK,N,N,,Y,Y,2,2026-04-27T07:52:00,2026-04-27T08:44:00,52,168.96,Completed
JT11001931,JT11001931-1,WO701696,AP9001931,5246,1012,CSP4,PCELEC,N,Y,Customer not ready,N,N,1,2026-04-24T08:02:00,2026-04-24T09:21:00,79,279.18,Completed
JT11001932,JT11001932-1,WO701697,AP9001932,5286,1011,CSP4,PCTILE,N,Y,Scaffolding required,N,N,1,2026-04-24T07:57:00,2026-04-24T09:34:00,97,74.21,Completed
JT11001933,JT11001933-1,WO701697,AP9001933,5286,1011,CSP4,PCTILE,N,N,,Y,Y,2,2026-04-27T08:08:00,2026-04-27T09:28:00,80,74.21,Completed
JT11001934,JT11001934-1,WO701698,AP9001934,5285,1014,CSP4,PCPLAST,N,N,,Y,N,1,2026-04-24T12:19:00,2026-04-24T12:57:00,38,220.20,Completed
JT11001935,JT11001935-1,WO701699,AP9001935,5290,1012,CSP4,PCVINYL,N,Y,Tenant requesting extra work,N,N,1,2026-04-24T08:02:00,2026-04-24T08:57:00,55,129.07,Completed
JT11001936,JT11001936-1,WO701699,AP9001936,5290,1012,CSP4,PCVINYL,N,N,,Y,Y,2,2026-04-27T12:07:00,2026-04-27T13:11:00,64,129.07,Completed
JT11001937,JT11001937-1,WO701700,AP9001937,5202,1013,CSP4,PCBRICK,N,N,,Y,N,1,2026-04-24T12:15:00,2026-04-24T13:07:00,52,240.47,Completed
JT11001938,JT11001938-1,WO701701,AP9001938,5261,1011,CSP4,PCELEC,N,N,,Y,N,1,2026-04-24T08:14:00,2026-04-24T09:52:00,98,238.50,Completed
JT11001939,JT11001939-1,WO701702,AP9001939,5210,1011,CSP4,PCPLAST,N,Y,Customer not ready,N,N,1,2026-04-24T12:09:00,2026-04-24T13:55:00,106,189.65,Completed
JT11001940,JT11001940-1,WO701703,AP9001940,5210,1013,CSP4,PCPLAST,N,N,,Y,N,1,2026-04-24T12:18:00,2026-04-24T13:25:00,67,219.64,Completed
JT11001941,JT11001941-1,WO701704,AP9001941,5208,1014,CSP4,PCVINYL,N,Y,Customer not ready,N,N,1,2026-04-24T08:02:00,2026-04-24T09:24:00,82,230.22,Completed
JT11001942,JT11001942-1,WO701705,AP9001942,5251,1014,CSP4,PCELEC,N,N,,Y,N,1,2026-04-24T07:57:00,2026-04-24T09:15:00,78,274.78,Completed
JT11001943,JT11001943-1,WO701707,AP9001943,5209,1013,CSP4,PCGROUND,N,N,,Y,N,1,2026-04-24T12:04:00,2026-04-24T13:27:00,83,389.14,Completed
JT11001944,JT11001944-1,WO701708,AP9001944,5236,1014,CSP4,PCELEC,N,N,,Y,N,1,2026-04-24T11:52:00,2026-04-24T13:00:00,68,314.70,Completed
JT11001945,JT11001945-1,WO701709,AP9001945,5240,1014,CSP4,PCELEC,N,Y,Follow on planned inspection/measure,N,N,1,2026-04-24T08:07:00,2026-04-24T09:05:00,58,114.00,Completed
JT11001946,JT11001946-1,WO701709,AP9001946,5240,1014,CSP4,PCELEC,N,Y,Customer not ready,N,Y,2,2026-04-27T07:54:00,2026-04-27T10:00:00,126,114.00,Completed
JT11001947,JT11001947-1,WO701710,AP9001947,5277,1011,CSP4,PCPLAST,N,N,,Y,N,1,2026-04-24T07:58:00,2026-04-24T09:26:00,88,193.12,Completed
JT11001948,JT11001948-1,WO701711,AP9001948,5209,1012,CSP4,PCBRICK,N,N,,Y,N,1,2026-04-24T08:09:00,2026-04-24T10:01:00,112,296.84,Completed
JT11001949,JT11001949-1,WO701712,AP9001949,5242,1013,CSP4,PCTILE,Y,N,,N,N,1,2026-04-24T11:59:00,2026-04-24T12:27:00,28,92.15,No Access
JT11001950,JT11001950-1,WO701712,AP9001950,5242,1013,CSP4,PCTILE,N,N,,Y,Y,2,2026-04-27T08:00:00,2026-04-27T09:26:00,86,92.15,Completed
JT11001951,JT11001951-1,WO701713,AP9001951,5236,1011,CSP4,PCBRICK,Y,N,,N,N,1,2026-04-24T07:59:00,2026-04-24T09:05:00,66,99.82,No Access
JT11001952,JT11001952-1,WO701713,AP9001952,5236,1011,CSP4,PCBRICK,N,N,,Y,Y,2,2026-04-27T08:18:00,2026-04-27T09:16:00,58,99.82,Completed
JT11001953,JT11001953-1,WO701714,AP9001953,5299,1012,CSP4,PCBRICK,N,N,,Y,N,1,2026-04-24T12:06:00,2026-04-24T13:27:00,81,307.29,Completed
JT11001954,JT11001954-1,WO701715,AP9001954,5267,1012,CSP4,PCPLAST,N,N,,Y,N,1,2026-04-24T11:53:00,2026-04-24T13:08:00,75,181.31,Completed
JT11001955,JT11001955-1,WO701716,AP9001955,5244,1013,CSP4,PCPLAST,N,N,,Y,N,1,2026-04-24T08:20:00,2026-04-24T09:58:00,98,241.42,Completed
JT11001956,JT11001956-1,WO701717,AP9001956,5073,1003,CSP1,PCELEC,N,N,,Y,N,1,2026-04-27T12:04:00,2026-04-27T12:54:00,50,270.55,Completed
JT11001957,JT11001957-1,WO701718,AP9001957,5071,1001,CSP1,PCVINYL,N,N,,Y,N,1,2026-04-27T11:55:00,2026-04-27T13:26:00,91,200.89,Completed
JT11001958,JT11001958-1,WO701719,AP9001958,5075,1002,CSP1,PCBRICK,N,N,,Y,N,1,2026-04-27T11:55:00,2026-04-27T12:42:00,47,339.17,Completed
JT11001959,JT11001959-1,WO701720,AP9001959,5077,1001,CSP1,PCCARP,N,N,,Y,N,1,2026-04-27T08:14:00,2026-04-27T09:37:00,83,192.77,Completed
JT11001960,JT11001960-1,WO701721,AP9001960,5007,1003,CSP1,PCPLUMB,N,N,,Y,N,1,2026-04-27T08:09:00,2026-04-27T09:59:00,110,235.05,Completed
JT11001961,JT11001961-1,WO701722,AP9001961,5096,1002,CSP1,PCVINYL,N,N,,Y,N,1,2026-04-27T08:17:00,2026-04-27T10:03:00,106,227.07,Completed
JT11001962,JT11001962-1,WO701723,AP9001962,5093,1002,CSP1,PCBRICK,N,Y,Inspection required,N,N,1,2026-04-27T08:02:00,2026-04-27T09:34:00,92,134.66,Completed
JT11001963,JT11001963-1,WO701723,AP9001963,5093,1002,CSP1,PCBRICK,N,N,,Y,Y,2,2026-04-29T07:58:00,2026-04-29T09:59:00,121,134.66,Completed
JT11001964,JT11001964-1,WO701724,AP9001964,5071,1004,CSP1,PCFENCE,N,N,,Y,N,1,2026-04-27T08:18:00,2026-04-27T09:38:00,80,236.91,Completed
JT11001965,JT11001965-1,WO701725,AP9001965,5050,1001,CSP1,PCTILE,N,Y,Follow on planned inspection/measure,N,N,1,2026-04-27T11:55:00,2026-04-27T12:15:00,20,92.82,Completed
JT11001966,JT11001966-1,WO701725,AP9001966,5050,1001,CSP1,PCTILE,N,N,,Y,Y,2,2026-04-29T07:54:00,2026-04-29T09:14:00,80,92.82,Completed
JT11001967,JT11001967-1,WO701726,AP9001967,5035,1001,CSP1,PCELEC,Y,N,,N,N,1,2026-04-27T11:52:00,2026-04-27T12:40:00,48,155.53,No Access
JT11001968,JT11001968-1,WO701726,AP9001968,5035,1001,CSP1,PCELEC,N,N,,Y,Y,2,2026-04-29T08:18:00,2026-04-29T09:50:00,92,155.53,Completed
JT11001969,JT11001969-1,WO701727,AP9001969,5023,1002,CSP1,PCTILE,N,N,,Y,N,1,2026-04-27T07:55:00,2026-04-27T09:29:00,94,195.38,Completed
JT11001970,JT11001970-1,WO701728,AP9001970,5050,1001,CSP1,PCELEC,N,N,,Y,N,1,2026-04-27T11:57:00,2026-04-27T12:57:00,60,287.57,Completed
JT11001971,JT11001971-1,WO701729,AP9001971,5050,1003,CSP1,PCVINYL,N,Y,Follow on planned inspection/measure,N,N,1,2026-04-27T07:56:00,2026-04-27T09:28:00,92,94.43,Completed
JT11001972,JT11001972-1,WO701729,AP9001972,5050,1003,CSP1,PCVINYL,N,N,,Y,Y,2,2026-04-29T07:51:00,2026-04-29T08:37:00,46,94.43,Completed
JT11001973,JT11001973-1,WO701730,AP9001973,5068,1003,CSP1,PCFENCE,N,N,,Y,N,1,2026-04-27T07:55:00,2026-04-27T09:25:00,90,315.26,Completed
